iso2c,country,year,SP.POP.TOTL,EN.ATM.CO2E.PC,NY.GDP.PCAP.KD,iso3c,region,capital,longitude,latitude,income,lending
SM,San Marino,1997,26562,NA,53525.1259192571,SMR,Europe & Central Asia,San Marino,12.4486,43.9322,High income,Not classified
SM,San Marino,1998,26840,NA,56925.3228681803,SMR,Europe & Central Asia,San Marino,12.4486,43.9322,High income,Not classified
SM,San Marino,1999,27145,NA,61379.2093337822,SMR,Europe & Central Asia,San Marino,12.4486,43.9322,High income,Not classified
SM,San Marino,2000,27462,NA,61992.9402393165,SMR,Europe & Central Asia,San Marino,12.4486,43.9322,High income,Not classified
SM,San Marino,2001,27812,NA,64627.4496830962,SMR,Europe & Central Asia,San Marino,12.4486,43.9322,High income,Not classified
SM,San Marino,2002,28175,NA,63993.0794419349,SMR,Europe & Central Asia,San Marino,12.4486,43.9322,High income,Not classified
SM,San Marino,2003,28562,NA,65570.8562742307,SMR,Europe & Central Asia,San Marino,12.4486,43.9322,High income,Not classified
SM,San Marino,2004,28940,NA,67658.1593963653,SMR,Europe & Central Asia,San Marino,12.4486,43.9322,High income,Not classified
SM,San Marino,2005,29324,NA,68391.4672554185,SMR,Europe & Central Asia,San Marino,12.4486,43.9322,High income,Not classified
SM,San Marino,2008,30434,NA,72918.1351021803,SMR,Europe & Central Asia,San Marino,12.4486,43.9322,High income,Not classified
SM,San Marino,2009,30816,NA,64581.6729426181,SMR,Europe & Central Asia,San Marino,12.4486,43.9322,High income,Not classified
SM,San Marino,2010,31229,NA,60239.3407070333,SMR,Europe & Central Asia,San Marino,12.4486,43.9322,High income,Not classified
SM,San Marino,2011,31661,NA,54476.9797420514,SMR,Europe & Central Asia,San Marino,12.4486,43.9322,High income,Not classified
SM,San Marino,2012,32105,NA,49939.0073851507,SMR,Europe & Central Asia,San Marino,12.4486,43.9322,High income,Not classified
SM,San Marino,2013,32553,NA,48865.6182547604,SMR,Europe & Central Asia,San Marino,12.4486,43.9322,High income,Not classified
SM,San Marino,2014,32948,NA,47940.685494316,SMR,Europe & Central Asia,San Marino,12.4486,43.9322,High income,Not classified
SM,San Marino,2015,33272,NA,48649.145963526,SMR,Europe & Central Asia,San Marino,12.4486,43.9322,High income,Not classified
SM,San Marino,2006,29700,NA,70111.9241679717,SMR,Europe & Central Asia,San Marino,12.4486,43.9322,High income,Not classified
SM,San Marino,2007,30063,NA,74189.6447154391,SMR,Europe & Central Asia,San Marino,12.4486,43.9322,High income,Not classified
SN,Senegal,1995,8690164,0.402138670800689,1028.33090737258,SEN,Sub-Saharan Africa,Dakar,-17.4734,14.7247,Lower middle income,IDA
SN,Senegal,1996,8912861,0.419656494138078,1022.81131280416,SEN,Sub-Saharan Africa,Dakar,-17.4734,14.7247,Lower middle income,IDA
SN,Senegal,1999,9568722,0.386676820582728,1106.45776742795,SEN,Sub-Saharan Africa,Dakar,-17.4734,14.7247,Lower middle income,IDA
SN,Senegal,2000,9797734,0.401966209737884,1115.16356921626,SEN,Sub-Saharan Africa,Dakar,-17.4734,14.7247,Lower middle income,IDA
SN,Senegal,1997,9130877,0.357427879052582,1029.57989722191,SEN,Sub-Saharan Africa,Dakar,-17.4734,14.7247,Lower middle income,IDA
SN,Senegal,1998,9347774,0.36678732284285,1065.01287773092,SEN,Sub-Saharan Africa,Dakar,-17.4734,14.7247,Lower middle income,IDA
SN,Senegal,2003,10541467,0.472051850088797,1163.98199413364,SEN,Sub-Saharan Africa,Dakar,-17.4734,14.7247,Lower middle income,IDA
SN,Senegal,2004,10810083,0.484067421128959,1201.69531506556,SEN,Sub-Saharan Africa,Dakar,-17.4734,14.7247,Lower middle income,IDA
SN,Senegal,2005,11090116,0.524087845429209,1237.21218830885,SEN,Sub-Saharan Africa,Dakar,-17.4734,14.7247,Lower middle income,IDA
SN,Senegal,2006,11382268,0.415596434735151,1235.12945515113,SEN,Sub-Saharan Africa,Dakar,-17.4734,14.7247,Lower middle income,IDA
SN,Senegal,2007,11687080,0.443350349274584,1262.32173275333,SEN,Sub-Saharan Africa,Dakar,-17.4734,14.7247,Lower middle income,IDA
SN,Senegal,2008,12004701,0.424289034770629,1278.77289978093,SEN,Sub-Saharan Africa,Dakar,-17.4734,14.7247,Lower middle income,IDA
SN,Senegal,2009,12335084,0.382899378715216,1270.56419984687,SEN,Sub-Saharan Africa,Dakar,-17.4734,14.7247,Lower middle income,IDA
SN,Senegal,2010,12678148,0.610870294304815,1280.22546972155,SEN,Sub-Saharan Africa,Dakar,-17.4734,14.7247,Lower middle income,IDA
SN,Senegal,2011,13033809,0.642029816456571,1263.45241134374,SEN,Sub-Saharan Africa,Dakar,-17.4734,14.7247,Lower middle income,IDA
SN,Senegal,2012,13401991,0.590463461734902,1291.62221425429,SEN,Sub-Saharan Africa,Dakar,-17.4734,14.7247,Lower middle income,IDA
SN,Senegal,2013,13782420,0.611946232954735,1291.41504230153,SEN,Sub-Saharan Africa,Dakar,-17.4734,14.7247,Lower middle income,IDA
SN,Senegal,2001,10036104,0.431514759113696,1138.54842779691,SEN,Sub-Saharan Africa,Dakar,-17.4734,14.7247,Lower middle income,IDA
SN,Senegal,2002,10283699,0.438598018086683,1118.41198009947,SEN,Sub-Saharan Africa,Dakar,-17.4734,14.7247,Lower middle income,IDA
SN,Senegal,2015,14578459,0.729704490714691,1384.51922733514,SEN,Sub-Saharan Africa,Dakar,-17.4734,14.7247,Lower middle income,IDA
SN,Senegal,2014,14174731,0.661495375115055,1338.71674774698,SEN,Sub-Saharan Africa,Dakar,-17.4734,14.7247,Lower middle income,IDA
SO,Somalia,1996,7682686,0.0739825889018502,NA,SOM,Sub-Saharan Africa,Mogadishu,45.3254,2.07515,Low income,IDA
SO,Somalia,1997,7936127,0.0679234341889942,NA,SOM,Sub-Saharan Africa,Mogadishu,45.3254,2.07515,Low income,IDA
SO,Somalia,1995,7491637,0.078806140767365,NA,SOM,Sub-Saharan Africa,Mogadishu,45.3254,2.07515,Low income,IDA
SO,Somalia,2000,8872254,0.0541437384457208,NA,SOM,Sub-Saharan Africa,Mogadishu,45.3254,2.07515,Low income,IDA
SO,Somalia,2001,9186725,0.0546853203943734,NA,SOM,Sub-Saharan Africa,Mogadishu,45.3254,2.07515,Low income,IDA
SO,Somalia,1998,8235064,0.0623407419784473,NA,SOM,Sub-Saharan Africa,Mogadishu,45.3254,2.07515,Low income,IDA
SO,Somalia,1999,8553601,0.0574469162169243,NA,SOM,Sub-Saharan Africa,Mogadishu,45.3254,2.07515,Low income,IDA
SO,Somalia,2004,10130243,0.0586416337692985,NA,SOM,Sub-Saharan Africa,Mogadishu,45.3254,2.07515,Low income,IDA
SO,Somalia,2005,10446863,0.0568643429132745,NA,SOM,Sub-Saharan Africa,Mogadishu,45.3254,2.07515,Low income,IDA
SO,Somalia,2002,9501342,0.0617512768196324,NA,SOM,Sub-Saharan Africa,Mogadishu,45.3254,2.07515,Low income,IDA
SO,Somalia,2003,9815412,0.060522574090624,NA,SOM,Sub-Saharan Africa,Mogadishu,45.3254,2.07515,Low income,IDA
SO,Somalia,2008,11397188,0.0527663490327614,NA,SOM,Sub-Saharan Africa,Mogadishu,45.3254,2.07515,Low income,IDA
SO,Somalia,2009,11717692,0.0510101306639567,NA,SOM,Sub-Saharan Africa,Mogadishu,45.3254,2.07515,Low income,IDA
SO,Somalia,2010,12043883,0.0508464753435416,NA,SOM,Sub-Saharan Africa,Mogadishu,45.3254,2.07515,Low income,IDA
SO,Somalia,2011,12376302,0.0494807738208069,NA,SOM,Sub-Saharan Africa,Mogadishu,45.3254,2.07515,Low income,IDA
SO,Somalia,2012,12715510,0.0478724015002151,NA,SOM,Sub-Saharan Africa,Mogadishu,45.3254,2.07515,Low income,IDA
SO,Somalia,2013,13063706,0.0482806333822883,NA,SOM,Sub-Saharan Africa,Mogadishu,45.3254,2.07515,Low income,IDA
SO,Somalia,2014,13423576,0.0469862874095547,NA,SOM,Sub-Saharan Africa,Mogadishu,45.3254,2.07515,Low income,IDA
SO,Somalia,2015,13797201,0.0457139096545741,NA,SOM,Sub-Saharan Africa,Mogadishu,45.3254,2.07515,Low income,IDA
SO,Somalia,2006,10763905,0.0551894502970808,NA,SOM,Sub-Saharan Africa,Mogadishu,45.3254,2.07515,Low income,IDA
SO,Somalia,2007,11080121,0.0549382087072876,NA,SOM,Sub-Saharan Africa,Mogadishu,45.3254,2.07515,Low income,IDA
SR,Suriname,1997,454161,4.64268178024974,5765.94925332927,SUR,Latin America & Caribbean,Paramaribo,-55.1679,5.8232,Upper middle income,IBRD
SR,Suriname,1998,459831,4.58543464881663,5825.83319743907,SUR,Latin America & Caribbean,Paramaribo,-55.1679,5.8232,Upper middle income,IBRD
SR,Suriname,1995,441851,4.67243708852079,5551.47583316664,SUR,Latin America & Caribbean,Paramaribo,-55.1679,5.8232,Upper middle income,IBRD
SR,Suriname,1996,448213,4.65520411054566,5527.40418473317,SUR,Latin America & Caribbean,Paramaribo,-55.1679,5.8232,Upper middle income,IBRD
SR,Suriname,2001,476579,4.9705966901605,5896.46548916805,SUR,Latin America & Caribbean,Paramaribo,-55.1679,5.8232,Upper middle income,IBRD
SR,Suriname,2002,482235,3.24698331726233,5990.4721492143,SUR,Latin America & Caribbean,Paramaribo,-55.1679,5.8232,Upper middle income,IBRD
SR,Suriname,2003,487942,3.16391497350095,6293.39281428241,SUR,Latin America & Caribbean,Paramaribo,-55.1679,5.8232,Upper middle income,IBRD
SR,Suriname,2004,493679,3.16428691518173,6748.97978747695,SUR,Latin America & Caribbean,Paramaribo,-55.1679,5.8232,Upper middle income,IBRD
SR,Suriname,2005,499464,3.19371366104464,6970.99680301119,SUR,Latin America & Caribbean,Paramaribo,-55.1679,5.8232,Upper middle income,IBRD
SR,Suriname,2006,505295,3.45440188404793,7289.76012687034,SUR,Latin America & Caribbean,Paramaribo,-55.1679,5.8232,Upper middle income,IBRD
SR,Suriname,2007,511181,3.45049405200898,7574.14681072347,SUR,Latin America & Caribbean,Paramaribo,-55.1679,5.8232,Upper middle income,IBRD
SR,Suriname,2008,517123,3.75831281919389,7797.33776081036,SUR,Latin America & Caribbean,Paramaribo,-55.1679,5.8232,Upper middle income,IBRD
SR,Suriname,2009,523111,3.82745153514264,7940.38077869489,SUR,Latin America & Caribbean,Paramaribo,-55.1679,5.8232,Upper middle income,IBRD
SR,Suriname,2010,529131,4.53930123164207,8255.7968587048,SUR,Latin America & Caribbean,Paramaribo,-55.1679,5.8232,Upper middle income,IBRD
SR,Suriname,2011,535179,3.37114124433134,8639.95357766425,SUR,Latin America & Caribbean,Paramaribo,-55.1679,5.8232,Upper middle income,IBRD
SR,Suriname,1999,465385,4.57010861974494,5675.71821731486,SUR,Latin America & Caribbean,Paramaribo,-55.1679,5.8232,Upper middle income,IBRD
SR,Suriname,2000,470949,4.66405704226997,5726.44461234713,SUR,Latin America & Caribbean,Paramaribo,-55.1679,5.8232,Upper middle income,IBRD
SR,Suriname,2014,553273,4.05623263741408,8856.56558814655,SUR,Latin America & Caribbean,Paramaribo,-55.1679,5.8232,Upper middle income,IBRD
SR,Suriname,2015,559143,3.08237785325042,8464.65314161906,SUR,Latin America & Caribbean,Paramaribo,-55.1679,5.8232,Upper middle income,IBRD
SR,Suriname,2012,541245,4.18702436050218,8772.96122137276,SUR,Latin America & Caribbean,Paramaribo,-55.1679,5.8232,Upper middle income,IBRD
SR,Suriname,2013,547291,3.85265790959471,8930.55177927979,SUR,Latin America & Caribbean,Paramaribo,-55.1679,5.8232,Upper middle income,IBRD
SS,South Sudan,1995,5118083,NA,NA,SSD,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
SS,South Sudan,1998,5661942,NA,NA,SSD,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
SS,South Sudan,1999,5933882,NA,NA,SSD,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
SS,South Sudan,1996,5221926,NA,NA,SSD,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
SS,South Sudan,1997,5411655,NA,NA,SSD,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
SS,South Sudan,2002,6688226,NA,NA,SSD,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
SS,South Sudan,2003,6935676,NA,NA,SSD,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
SS,South Sudan,2000,6199394,NA,NA,SSD,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
SS,South Sudan,2001,6447793,NA,NA,SSD,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
SS,South Sudan,2005,7535932,NA,NA,SSD,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
SS,South Sudan,2006,7907406,NA,NA,SSD,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
SS,South Sudan,2007,8315139,NA,NA,SSD,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
SS,South Sudan,2008,8736939,NA,1508.23264126216,SSD,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
SS,South Sudan,2009,9142259,NA,1514.03397173587,SSD,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
SS,South Sudan,2010,9508364,NA,1535.70818396841,SSD,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
SS,South Sudan,2011,9830698,NA,1416.42943370462,SSD,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
SS,South Sudan,2012,10113647,0.131616320008005,742.342448651301,SSD,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
SS,South Sudan,2013,10355036,0.139880247639892,820.232981512316,SSD,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
SS,South Sudan,2014,10554883,0.145569875099516,831.850462391635,SSD,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
SS,South Sudan,2015,10715658,0.181371036664291,730.932042674055,SSD,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
SS,South Sudan,2004,7213351,NA,NA,SSD,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
ST,Sao Tome and Principe,1995,131678,0.362027066024697,NA,STP,Sub-Saharan Africa,Sao Tome,6.6071,0.20618,Lower middle income,IDA
ST,Sao Tome and Principe,1996,133806,0.356269524535522,NA,STP,Sub-Saharan Africa,Sao Tome,6.6071,0.20618,Lower middle income,IDA
ST,Sao Tome and Principe,1998,137848,0.345822935407115,NA,STP,Sub-Saharan Africa,Sao Tome,6.6071,0.20618,Lower middle income,IDA
ST,Sao Tome and Principe,1999,139959,0.340606892018377,NA,STP,Sub-Saharan Africa,Sao Tome,6.6071,0.20618,Lower middle income,IDA
ST,Sao Tome and Principe,2000,142262,0.335092997427282,NA,STP,Sub-Saharan Africa,Sao Tome,6.6071,0.20618,Lower middle income,IDA
ST,Sao Tome and Principe,2001,144755,0.354654416082346,844.227185682746,STP,Sub-Saharan Africa,Sao Tome,6.6071,0.20618,Lower middle income,IDA
ST,Sao Tome and Principe,2002,147447,0.397919252341519,848.513680247933,STP,Sub-Saharan Africa,Sao Tome,6.6071,0.20618,Lower middle income,IDA
ST,Sao Tome and Principe,2003,150415,0.438825914968587,886.447002984099,STP,Sub-Saharan Africa,Sao Tome,6.6071,0.20618,Lower middle income,IDA
ST,Sao Tome and Principe,2004,153737,0.477048465886547,900.528947855697,STP,Sub-Saharan Africa,Sao Tome,6.6071,0.20618,Lower middle income,IDA
ST,Sao Tome and Principe,2005,157472,0.48902027027027,941.536062815563,STP,Sub-Saharan Africa,Sao Tome,6.6071,0.20618,Lower middle income,IDA
ST,Sao Tome and Principe,2006,161681,0.521650657776733,1000.61804000445,STP,Sub-Saharan Africa,Sao Tome,6.6071,0.20618,Lower middle income,IDA
ST,Sao Tome and Principe,2007,166300,0.507161755862898,1004.47767794431,STP,Sub-Saharan Africa,Sao Tome,6.6071,0.20618,Lower middle income,IDA
ST,Sao Tome and Principe,2008,171120,0.492876344086021,1056.09632215078,STP,Sub-Saharan Africa,Sao Tome,6.6071,0.20618,Lower middle income,IDA
ST,Sao Tome and Principe,2009,175876,0.521247924674202,1052.46856184586,STP,Sub-Saharan Africa,Sao Tome,6.6071,0.20618,Lower middle income,IDA
ST,Sao Tome and Principe,1997,135832,0.350955592202132,NA,STP,Sub-Saharan Africa,Sao Tome,6.6071,0.20618,Lower middle income,IDA
ST,Sao Tome and Principe,2011,184524,0.556437103032668,1117.13650006465,STP,Sub-Saharan Africa,Sao Tome,6.6071,0.20618,Lower middle income,IDA
ST,Sao Tome and Principe,2012,188404,0.603368293666801,1128.50745494651,STP,Sub-Saharan Africa,Sao Tome,6.6071,0.20618,Lower middle income,IDA
ST,Sao Tome and Principe,2013,192087,0.591799549162619,1160.16339096572,STP,Sub-Saharan Africa,Sao Tome,6.6071,0.20618,Lower middle income,IDA
ST,Sao Tome and Principe,2014,195727,0.580793656470492,1213.16418441018,STP,Sub-Saharan Africa,Sao Tome,6.6071,0.20618,Lower middle income,IDA
ST,Sao Tome and Principe,2015,199432,0.570003810822737,1235.85104127019,STP,Sub-Saharan Africa,Sao Tome,6.6071,0.20618,Lower middle income,IDA
ST,Sao Tome and Principe,2010,180371,0.548918617737885,1094.71071732287,STP,Sub-Saharan Africa,Sao Tome,6.6071,0.20618,Lower middle income,IDA
SV,El Salvador,1995,5628600,0.89971342785062,2528.78114930355,SLV,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
SV,El Salvador,1996,5689938,0.788188025950371,2521.97512668691,SLV,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
SV,El Salvador,1997,5746284,0.955951011123015,2575.53268225267,SLV,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
SV,El Salvador,1999,5844846,0.969318096661572,2655.4661642159,SLV,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
SV,El Salvador,2000,5887936,0.977171457026707,2665.71575285188,SLV,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
SV,El Salvador,2001,5927006,1.0041395267695,2671.37639019525,SLV,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
SV,El Salvador,1998,5797765,1.00248889011542,2620.41547802603,SLV,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
SV,El Salvador,2004,6023797,1.05679391254387,2735.87188072744,SLV,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
SV,El Salvador,2005,6052123,1.05790678741989,2796.79323025908,SLV,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
SV,El Salvador,2006,6079399,1.12554250839598,2905.16191027816,SLV,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
SV,El Salvador,2007,6105810,1.14289520964458,2946.41450899997,SLV,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
SV,El Salvador,2008,6131764,1.06689168076266,3009.37036169881,SLV,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
SV,El Salvador,2009,6157686,1.04632145906758,2934.18700979006,SLV,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
SV,El Salvador,2010,6183875,1.04426221422652,2983.24270784904,SLV,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
SV,El Salvador,2011,6210568,1.07047712866198,3083.80337578809,SLV,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
SV,El Salvador,2012,6237923,1.06813421711041,3156.72384463597,SLV,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
SV,El Salvador,2013,6266070,0.994280785244978,3212.74062590476,SLV,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
SV,El Salvador,2014,6295128,0.998428943780015,3252.63416508237,SLV,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
SV,El Salvador,2015,6325124,1.0829757645858,3314.74108253472,SLV,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
SV,El Salvador,2002,5962136,1.03697097818634,2697.61809981994,SLV,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
SV,El Salvador,2003,5994077,1.09323403753405,2725.16159770344,SLV,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD
SX,Sint Maarten (Dutch part),1995,NA,NA,NA,SXM,Latin America & Caribbean,Philipsburg,,,High income,Not classified
SX,Sint Maarten (Dutch part),1998,31240,NA,NA,SXM,Latin America & Caribbean,Philipsburg,,,High income,Not classified
SX,Sint Maarten (Dutch part),1999,31084,NA,NA,SXM,Latin America & Caribbean,Philipsburg,,,High income,Not classified
